I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
0.1,-0.075,-0.175,-0.012500000000000004,0.1375,-0.125,0.165,-0.025,-0.01,-0.055,0.22,0.565
0.104,-0.071,-0.175,-0.0165,0.13949999999999999,-0.123,0.165,-0.029,-0.01,-0.051,0.223,0.582
0.105,-0.07,-0.175,-0.017499999999999995,0.14,-0.1225,0.165,-0.03,-0.01,-0.049,0.234,0.584
0.105,-0.07,-0.175,-0.017499999999999995,0.14,-0.1225,0.165,-0.032,-0.01,-0.051,0.243,0.579
0.104,-0.07,-0.174,-0.016999999999999994,0.139,-0.122,0.165,-0.035,-0.01,-0.049,0.245,0.58
0.105,-0.07,-0.175,-0.017499999999999995,0.14,-0.1225,0.165,-0.035,-0.01,-0.045,0.245,0.58
0.123,-0.066,-0.189,-0.028499999999999998,0.156,-0.1275,0.165,-0.048,-0.01,-0.045,0.245,0.58
0.116,-0.065,-0.18,-0.025500000000000002,0.14850000000000002,-0.123,0.165,-0.048,-0.01,-0.046,0.244,0.577
0.098,-0.065,-0.163,-0.0165,0.1305,-0.114,0.165,-0.044,-0.01,-0.043,0.248,0.574
0.087,-0.065,-0.152,-0.010999999999999996,0.1195,-0.1085,0.166,-0.045,-0.009,-0.04,0.257,0.575
0.075,-0.065,-0.14,-0.0049999999999999975,0.1075,-0.10250000000000001,0.17,-0.045,-0.005,-0.04,0.26,0.575
0.062,-0.065,-0.127,0.0015000000000000013,0.0945,-0.096,0.17,-0.041,-0.005,-0.04,0.26,0.575
0.054,-0.066,-0.12,0.006000000000000002,0.087,-0.093,0.17,-0.039,-0.006,-0.041,0.26,0.572
0.044,-0.063,-0.107,0.009500000000000001,0.0755,-0.08499999999999999,0.17,-0.041,-0.003,-0.038,0.26,0.569
0.042,-0.069,-0.111,0.013500000000000002,0.07650000000000001,-0.09000000000000001,0.17,-0.039,0.0,-0.035,0.26,0.57
0.065,-0.085,-0.15,0.010000000000000002,0.10750000000000001,-0.11750000000000001,0.17,-0.035,0.0,-0.035,0.26,0.57
0.087,-0.082,-0.169,-0.0024999999999999953,0.128,-0.1255,0.17,-0.035,0.0,-0.035,0.264,0.57
0.088,-0.079,-0.167,-0.004499999999999997,0.1275,-0.123,0.169,-0.036,-0.001,-0.035,0.265,0.571
0.084,-0.08,-0.165,-0.0020000000000000018,0.124,-0.122,0.172,-0.033,0.002,-0.035,0.265,0.568
0.084,-0.08,-0.164,-0.0020000000000000018,0.124,-0.122,0.175,-0.03,0.005,-0.034,0.265,0.565
0.08,-0.08,-0.16,-0.0,0.12,-0.12,0.175,-0.03,0.005,-0.03,0.265,0.565
0.08,-0.08,-0.16,-0.0,0.12,-0.12,0.175,-0.03,0.005,-0.03,0.265,0.565
0.077,-0.08,-0.157,0.0015000000000000013,0.11699999999999999,-0.1185,0.175,-0.027,0.005,-0.03,0.268,0.566
0.075,-0.08,-0.155,0.0025000000000000022,0.11499999999999999,-0.1175,0.175,-0.024,0.007,-0.03,0.27,0.563
0.074,-0.08,-0.154,0.0030000000000000027,0.11399999999999999,-0.11699999999999999,0.175,-0.025,0.01,-0.03,0.271,0.56
0.07,-0.08,-0.15,0.0049999999999999975,0.11000000000000001,-0.115,0.175,-0.025,0.01,-0.03,0.275,0.56
0.07,-0.08,-0.15,0.0049999999999999975,0.11000000000000001,-0.115,0.175,-0.021,0.01,-0.03,0.275,0.56
0.067,-0.08,-0.147,0.006499999999999999,0.10700000000000001,-0.1135,0.172,-0.019,0.013,-0.027,0.274,0.56
0.064,-0.08,-0.145,0.008,0.10400000000000001,-0.112,0.169,-0.021,0.015,-0.024,0.277,0.56
0.065,-0.079,-0.144,0.006999999999999999,0.10450000000000001,-0.1115,0.17,-0.019,0.015,-0.025,0.28,0.559
0.065,-0.075,-0.14,0.0049999999999999975,0.10250000000000001,-0.1075,0.17,-0.015,0.015,-0.025,0.28,0.555
0.065,-0.075,-0.14,0.0049999999999999975,0.10250000000000001,-0.1075,0.17,-0.015,0.015,-0.025,0.28,0.551
0.062,-0.075,-0.137,0.006499999999999999,0.0995,-0.106,0.167,-0.015,0.018,-0.026,0.283,0.547
0.06,-0.075,-0.135,0.0075,0.0975,-0.105,0.164,-0.015,0.021,-0.023,0.287,0.543
0.059,-0.075,-0.134,0.008,0.0965,-0.1045,0.165,-0.014,0.02,-0.02,0.291,0.54
0.055,-0.075,-0.13,0.009999999999999998,0.0925,-0.1025,0.165,-0.01,0.02,-0.02,0.295,0.54
0.055,-0.075,-0.13,0.009999999999999998,0.0925,-0.1025,0.165,-0.01,0.02,-0.02,0.295,0.536
0.056,-0.075,-0.131,0.009499999999999998,0.0935,-0.103,0.162,-0.01,0.02,-0.02,0.295,0.532
0.053,-0.075,-0.128,0.011,0.0905,-0.10149999999999999,0.159,-0.01,0.02,-0.02,0.295,0.528
0.05,-0.075,-0.125,0.012499999999999997,0.0875,-0.1,0.16,-0.01,0.02,-0.02,0.295,0.524
0.05,-0.075,-0.125,0.012499999999999997,0.0875,-0.1,0.16,-0.01,0.02,-0.02,0.295,0.52
0.05,-0.075,-0.125,0.012499999999999997,0.0875,-0.1,0.16,-0.01,0.02,-0.016,0.299,0.521
0.047,-0.075,-0.122,0.013999999999999999,0.08449999999999999,-0.0985,0.161,-0.01,0.02,-0.015,0.3,0.514
0.044,-0.075,-0.119,0.0155,0.08149999999999999,-0.097,0.158,-0.01,0.02,-0.015,0.3,0.507
0.045,-0.075,-0.12,0.015,0.08249999999999999,-0.0975,0.155,-0.01,0.02,-0.015,0.3,0.504
0.045,-0.075,-0.12,0.015,0.08249999999999999,-0.0975,0.155,-0.01,0.02,-0.015,0.3,0.5
0.044,-0.075,-0.119,0.0155,0.08149999999999999,-0.097,0.155,-0.01,0.02,-0.015,0.3,0.496
0.055,-0.075,-0.13,0.009999999999999998,0.0925,-0.1025,0.156,-0.011,0.02,-0.015,0.303,0.492
0.074,-0.075,-0.149,0.0005000000000000004,0.11149999999999999,-0.11199999999999999,0.153,-0.008,0.02,-0.015,0.306,0.488
0.087,-0.075,-0.162,-0.005999999999999998,0.1245,-0.1185,0.15,-0.005,0.02,-0.014,0.305,0.483
0.09,-0.075,-0.165,-0.0075,0.1275,-0.12,0.15,-0.005,0.02,-0.01,0.305,0.475
0.09,-0.075,-0.165,-0.0075,0.1275,-0.12,0.15,-0.005,0.02,-0.01,0.305,0.471
0.09,-0.075,-0.165,-0.0075,0.1275,-0.12,0.15,-0.005,0.02,-0.01,0.305,0.468
0.09,-0.075,-0.165,-0.0075,0.1275,-0.12,0.15,-0.005,0.02,-0.01,0.304,0.461
0.09,-0.075,-0.165,-0.0075,0.1275,-0.12,0.151,-0.005,0.02,-0.01,0.306,0.454
0.09,-0.075,-0.165,-0.0075,0.1275,-0.12,0.155,-0.005,0.02,-0.01,0.31,0.45
0.09,-0.075,-0.165,-0.0075,0.1275,-0.12,0.155,-0.005,0.02,-0.01,0.309,0.446
0.09,-0.075,-0.165,-0.0075,0.1275,-0.12,0.155,-0.005,0.02,-0.011,0.322,0.439
0.09,-0.075,-0.165,-0.0075,0.1275,-0.12,0.155,-0.005,0.02,-0.008,0.334,0.43
0.09,-0.075,-0.165,-0.0075,0.1275,-0.12,0.155,-0.005,0.02,-0.005,0.335,0.424
0.09,-0.075,-0.165,-0.0075,0.1275,-0.12,0.155,-0.005,0.02,-0.005,0.335,0.42
0.09,-0.075,-0.165,-0.0075,0.1275,-0.12,0.155,-0.005,0.02,-0.005,0.335,0.412
0.089,-0.075,-0.164,-0.006999999999999999,0.1265,-0.1195,0.155,-0.002,0.02,-0.005,0.335,0.403
0.092,-0.075,-0.167,-0.0085,0.1295,-0.121,0.155,0.001,0.02,-0.005,0.335,0.398
0.095,-0.075,-0.17,-0.010000000000000002,0.1325,-0.1225,0.155,0.0,0.019,-0.005,0.335,0.393
0.095,-0.075,-0.17,-0.010000000000000002,0.1325,-0.1225,0.155,0.0,0.015,-0.005,0.335,0.385
0.095,-0.075,-0.17,-0.010000000000000002,0.1325,-0.1225,0.155,0.0,0.015,-0.005,0.335,0.377
0.095,-0.075,-0.17,-0.010000000000000002,0.1325,-0.1225,0.154,0.0,0.016,-0.004,0.335,0.372
0.095,-0.075,-0.17,-0.010000000000000002,0.1325,-0.1225,0.157,0.0,0.013,-0.007,0.335,0.367
0.095,-0.075,-0.17,-0.010000000000000002,0.1325,-0.1225,0.16,0.0,0.01,-0.01,0.335,0.358
0.095,-0.075,-0.17,-0.010000000000000002,0.1325,-0.1225,0.16,0.0,0.01,-0.01,0.335,0.35
0.095,-0.075,-0.17,-0.010000000000000002,0.1325,-0.1225,0.16,0.0,0.01,-0.01,0.335,0.346
0.095,-0.075,-0.17,-0.010000000000000002,0.1325,-0.1225,0.16,0.0,0.007,-0.01,0.335,0.339
0.095,-0.075,-0.17,-0.010000000000000002,0.1325,-0.1225,0.16,0.0,0.004,-0.01,0.335,0.332
0.095,-0.075,-0.17,-0.010000000000000002,0.1325,-0.1225,0.16,0.0,0.005,-0.01,0.335,0.329
0.095,-0.075,-0.17,-0.010000000000000002,0.1325,-0.1225,0.16,0.0,0.005,-0.01,0.335,0.325
0.095,-0.075,-0.17,-0.010000000000000002,0.1325,-0.1225,0.16,0.004,0.005,-0.01,0.335,0.321
0.092,-0.075,-0.167,-0.0085,0.1295,-0.121,0.16,0.005,0.008,-0.01,0.335,0.317
0.089,-0.075,-0.164,-0.006999999999999999,0.1265,-0.1195,0.16,0.005,0.012,-0.01,0.335,0.313
0.09,-0.075,-0.165,-0.0075,0.1275,-0.12,0.16,0.005,0.016,-0.01,0.335,0.308
0.09,-0.075,-0.165,-0.0075,0.1275,-0.12,0.16,0.005,0.02,-0.01,0.335,0.3
0.09,-0.075,-0.165,-0.0075,0.1275,-0.12,0.16,0.005,0.024,-0.01,0.335,0.296
0.09,-0.075,-0.165,-0.0075,0.1275,-0.12,0.163,0.005,0.028,-0.013,0.335,0.292
0.09,-0.075,-0.165,-0.0075,0.1275,-0.12,0.166,0.005,0.033,-0.016,0.335,0.288
0.09,-0.075,-0.165,-0.0075,0.1275,-0.12,0.165,0.005,0.035,-0.015,0.335,0.284
0.09,-0.075,-0.165,-0.0075,0.1275,-0.12,0.165,0.005,0.03,-0.015,0.335,0.28
0.086,-0.075,-0.161,-0.005499999999999998,0.1235,-0.118,0.165,0.005,0.03,-0.015,0.335,0.276
0.084,-0.076,-0.16,-0.0040000000000000036,0.122,-0.118,0.165,0.005,0.03,-0.015,0.335,0.269
0.087,-0.073,-0.16,-0.006999999999999999,0.1235,-0.11649999999999999,0.165,0.005,0.03,-0.015,0.335,0.262
0.081,-0.079,-0.16,-0.0010000000000000009,0.1205,-0.1195,0.165,0.004,0.03,-0.015,0.335,0.259
0.06,-0.1,-0.16,0.020000000000000004,0.11,-0.13,0.165,0.0,0.03,-0.015,0.335,0.255
0.063,-0.097,-0.16,0.017,0.1115,-0.1285,0.165,0.0,0.03,-0.015,0.335,0.247
0.066,-0.094,-0.16,0.013999999999999999,0.113,-0.127,0.165,0.0,0.031,-0.015,0.335,0.242
0.065,-0.095,-0.16,0.015,0.1125,-0.1275,0.165,0.0,0.028,-0.015,0.336,0.238
0.064,-0.095,-0.159,0.0155,0.1115,-0.127,0.165,0.0,0.025,-0.015,0.343,0.234
0.06,-0.095,-0.155,0.0175,0.1075,-0.125,0.165,0.0,0.025,-0.015,0.355,0.23
0.06,-0.095,-0.155,0.0175,0.1075,-0.125,0.165,0.0,0.025,-0.011,0.356,0.226
0.06,-0.095,-0.155,0.0175,0.1075,-0.125,0.165,0.0,0.025,-0.01,0.355,0.222
0.06,-0.095,-0.155,0.0175,0.1075,-0.125,0.165,0.0,0.025,-0.01,0.355,0.218
0.06,-0.095,-0.155,0.0175,0.1075,-0.125,0.165,0.0,0.025,-0.01,0.355,0.214
0.06,-0.095,-0.155,0.0175,0.1075,-0.125,0.165,0.0,0.025,-0.01,0.355,0.21
0.06,-0.095,-0.155,0.0175,0.1075,-0.125,0.165,0.0,0.025,-0.01,0.355,0.206
0.06,-0.095,-0.155,0.0175,0.1075,-0.125,0.165,0.0,0.022,-0.01,0.355,0.202
0.06,-0.095,-0.155,0.0175,0.1075,-0.125,0.165,0.0,0.019,-0.01,0.355,0.198
0.061,-0.094,-0.155,0.0165,0.108,-0.1245,0.165,0.0,0.02,-0.009,0.355,0.194
0.065,-0.09,-0.155,0.012499999999999997,0.11,-0.1225,0.165,0.0,0.02,-0.005,0.355,0.19
0.065,-0.09,-0.155,0.012499999999999997,0.11,-0.1225,0.165,0.0,0.02,-0.005,0.355,0.186
0.065,-0.09,-0.155,0.012499999999999997,0.11,-0.1225,0.165,0.0,0.02,-0.005,0.355,0.185
0.065,-0.09,-0.155,0.012499999999999997,0.11,-0.1225,0.165,0.0,0.02,-0.005,0.355,0.184
0.065,-0.09,-0.155,0.012499999999999997,0.11,-0.1225,0.164,0.0,0.02,-0.005,0.355,0.179
0.065,-0.09,-0.155,0.012499999999999997,0.11,-0.1225,0.16,0.0,0.02,-0.005,0.355,0.175
0.065,-0.09,-0.155,0.012499999999999997,0.11,-0.1225,0.16,0.0,0.02,-0.005,0.355,0.171
0.065,-0.09,-0.155,0.012499999999999997,0.11,-0.1225,0.16,0.0,0.018,-0.006,0.353,0.166
0.065,-0.09,-0.155,0.012499999999999997,0.11,-0.1225,0.16,0.0,0.027,-0.003,0.363,0.165
0.065,-0.09,-0.155,0.012499999999999997,0.11,-0.1225,0.16,0.0,0.043,0.0,0.376,0.164
0.065,-0.09,-0.155,0.012499999999999997,0.11,-0.1225,0.16,0.0,0.045,0.0,0.37,0.155
0.065,-0.09,-0.155,0.012499999999999997,0.11,-0.1225,0.156,0.0,0.045,0.0,0.37,0.151
0.066,-0.089,-0.155,0.011499999999999996,0.1105,-0.122,0.155,0.003,0.045,0.0,0.37,0.148
0.063,-0.092,-0.155,0.014499999999999999,0.109,-0.1235,0.155,0.006,0.045,0.0,0.37,0.141
0.06,-0.095,-0.155,0.0175,0.1075,-0.125,0.155,0.005,0.045,0.0,0.37,0.134
0.06,-0.095,-0.155,0.0175,0.1075,-0.125,0.155,0.005,0.045,0.0,0.37,0.13
0.06,-0.095,-0.155,0.0175,0.1075,-0.125,0.155,0.009,0.045,0.0,0.37,0.126
0.06,-0.095,-0.155,0.0175,0.1075,-0.125,0.156,0.01,0.045,-0.001,0.37,0.119
0.06,-0.095,-0.155,0.0175,0.1075,-0.125,0.153,0.01,0.045,0.002,0.37,0.112
0.06,-0.095,-0.155,0.0175,0.1075,-0.125,0.15,0.01,0.045,0.005,0.37,0.109
0.06,-0.095,-0.155,0.0175,0.1075,-0.125,0.15,0.01,0.045,0.005,0.37,0.105
0.06,-0.095,-0.155,0.0175,0.1075,-0.125,0.15,0.014,0.045,0.005,0.369,0.101
0.06,-0.095,-0.155,0.0175,0.1075,-0.125,0.15,0.015,0.045,0.005,0.373,0.097
0.06,-0.095,-0.155,0.0175,0.1075,-0.125,0.15,0.015,0.045,0.005,0.374,0.093
0.06,-0.095,-0.155,0.0175,0.1075,-0.125,0.149,0.015,0.045,0.005,0.377,0.089
0.06,-0.095,-0.155,0.0175,0.1075,-0.125,0.145,0.015,0.045,0.005,0.39,0.085
0.06,-0.095,-0.155,0.0175,0.1075,-0.125,0.145,0.019,0.045,0.005,0.395,0.081
0.063,-0.095,-0.158,0.016,0.1105,-0.1265,0.145,0.021,0.045,0.008,0.395,0.077
0.066,-0.095,-0.161,0.014499999999999999,0.1135,-0.128,0.145,0.019,0.045,0.011,0.395,0.073
0.065,-0.095,-0.16,0.015,0.1125,-0.1275,0.145,0.021,0.045,0.01,0.395,0.069
0.065,-0.095,-0.16,0.015,0.1125,-0.1275,0.145,0.025,0.045,0.01,0.395,0.065
0.065,-0.095,-0.16,0.015,0.1125,-0.1275,0.145,0.025,0.045,0.01,0.395,0.061
0.065,-0.095,-0.16,0.015,0.1125,-0.1275,0.148,0.025,0.045,0.01,0.395,0.06
0.065,-0.095,-0.16,0.015,0.1125,-0.1275,0.151,0.025,0.045,0.01,0.395,0.06
0.065,-0.095,-0.16,0.015,0.1125,-0.1275,0.15,0.026,0.045,0.01,0.395,0.06
0.065,-0.095,-0.16,0.015,0.1125,-0.1275,0.15,0.03,0.045,0.01,0.395,0.06
0.065,-0.095,-0.16,0.015,0.1125,-0.1275,0.15,0.03,0.045,0.014,0.395,0.06
0.065,-0.095,-0.16,0.015,0.1125,-0.1275,0.15,0.03,0.042,0.015,0.395,0.06
0.065,-0.095,-0.16,0.015,0.1125,-0.1275,0.15,0.03,0.039,0.015,0.395,0.06
0.065,-0.095,-0.16,0.015,0.1125,-0.1275,0.15,0.031,0.04,0.015,0.395,0.06
0.065,-0.095,-0.16,0.015,0.1125,-0.1275,0.15,0.035,0.04,0.015,0.395,0.06
0.065,-0.099,-0.164,0.017,0.1145,-0.1315,0.15,0.035,0.04,0.015,0.395,0.06
0.065,-0.1,-0.165,0.0175,0.115,-0.1325,0.149,0.035,0.04,0.015,0.395,0.06
0.065,-0.1,-0.165,0.0175,0.115,-0.1325,0.152,0.035,0.04,0.015,0.395,0.06
0.065,-0.1,-0.165,0.0175,0.115,-0.1325,0.155,0.035,0.04,0.015,0.395,0.06
0.065,-0.1,-0.165,0.0175,0.115,-0.1325,0.155,0.035,0.04,0.015,0.395,0.06
0.065,-0.1,-0.165,0.0175,0.115,-0.1325,0.155,0.035,0.04,0.011,0.395,0.06
0.065,-0.1,-0.165,0.0175,0.115,-0.1325,0.155,0.035,0.04,0.009,0.395,0.06
0.065,-0.1,-0.165,0.0175,0.115,-0.1325,0.155,0.035,0.04,0.01,0.395,0.06
0.065,-0.1,-0.165,0.0175,0.115,-0.1325,0.155,0.035,0.04,0.009,0.395,0.06
0.065,-0.1,-0.165,0.0175,0.115,-0.1325,0.155,0.035,0.04,0.01,0.395,0.06
0.065,-0.1,-0.165,0.0175,0.115,-0.1325,0.155,0.035,0.036,0.022,0.395,0.06
0.065,-0.1,-0.165,0.0175,0.115,-0.1325,0.155,0.035,0.035,0.033,0.396,0.06
0.066,-0.1,-0.166,0.017,0.116,-0.133,0.155,0.035,0.035,0.034,0.393,0.06
0.064,-0.1,-0.164,0.018000000000000002,0.114,-0.132,0.155,0.035,0.035,0.029,0.39,0.06
0.065,-0.1,-0.165,0.0175,0.115,-0.1325,0.155,0.035,0.035,0.03,0.39,0.06
0.083,-0.1,-0.183,0.0085,0.133,-0.14150000000000001,0.155,0.035,0.035,0.03,0.39,0.059
0.081,-0.1,-0.181,0.009500000000000001,0.131,-0.1405,0.155,0.035,0.035,0.03,0.39,0.069
0.072,-0.1,-0.172,0.014000000000000005,0.122,-0.136,0.155,0.035,0.035,0.03,0.39,0.093
0.068,-0.1,-0.168,0.016,0.11800000000000001,-0.134,0.155,0.035,0.035,0.03,0.39,0.114
0.06,-0.1,-0.16,0.020000000000000004,0.11,-0.13,0.155,0.035,0.035,0.03,0.39,0.125
0.056,-0.1,-0.156,0.022000000000000002,0.10600000000000001,-0.128,0.155,0.035,0.035,0.03,0.39,0.142
0.049,-0.1,-0.149,0.025500000000000002,0.099,-0.1245,0.155,0.035,0.035,0.03,0.39,0.149
0.043,-0.1,-0.143,0.028500000000000004,0.093,-0.1215,0.155,0.035,0.035,0.03,0.39,0.169
0.039,-0.1,-0.139,0.030500000000000003,0.089,-0.11950000000000001,0.155,0.035,0.035,0.03,0.39,0.201
0.035,-0.1,-0.135,0.0325,0.085,-0.11750000000000001,0.155,0.035,0.035,0.03,0.39,0.215
0.035,-0.1,-0.135,0.0325,0.085,-0.11750000000000001,0.155,0.035,0.035,0.03,0.39,0.223
0.035,-0.1,-0.135,0.0325,0.085,-0.11750000000000001,0.155,0.032,0.035,0.027,0.387,0.229
0.035,-0.1,-0.135,0.0325,0.085,-0.11750000000000001,0.155,0.029,0.035,0.024,0.384,0.245
0.035,-0.1,-0.135,0.0325,0.085,-0.11750000000000001,0.155,0.03,0.035,0.025,0.385,0.263
0.035,-0.1,-0.135,0.0325,0.085,-0.11750000000000001,0.155,0.03,0.035,0.025,0.385,0.27
0.035,-0.1,-0.135,0.0325,0.085,-0.11750000000000001,0.155,0.03,0.035,0.025,0.385,0.287
0.035,-0.1,-0.135,0.0325,0.085,-0.11750000000000001,0.155,0.027,0.035,0.025,0.385,0.294
0.035,-0.1,-0.135,0.0325,0.085,-0.11750000000000001,0.155,0.024,0.035,0.025,0.385,0.297
0.035,-0.1,-0.135,0.0325,0.085,-0.11750000000000001,0.155,0.025,0.035,0.025,0.385,0.301
0.035,-0.1,-0.135,0.0325,0.085,-0.11750000000000001,0.155,0.025,0.035,0.025,0.385,0.305
0.035,-0.1,-0.135,0.0325,0.085,-0.11750000000000001,0.155,0.025,0.035,0.025,0.385,0.313
0.036,-0.1,-0.136,0.032,0.086,-0.11800000000000001,0.155,0.022,0.035,0.025,0.385,0.317
0.033,-0.1,-0.133,0.0335,0.083,-0.1165,0.155,0.019,0.035,0.025,0.385,0.326
0.03,-0.1,-0.13,0.035,0.08,-0.115,0.155,0.02,0.035,0.025,0.385,0.336
0.03,-0.1,-0.13,0.035,0.08,-0.115,0.155,0.02,0.035,0.025,0.385,0.335
0.03,-0.1,-0.13,0.035,0.08,-0.115,0.155,0.02,0.035,0.03,0.389,0.335
0.03,-0.1,-0.13,0.035,0.08,-0.115,0.158,0.021,0.033,0.029,0.39,0.335
0.03,-0.1,-0.13,0.035,0.08,-0.115,0.161,0.018,0.041,0.036,0.39,0.335
0.03,-0.1,-0.13,0.035,0.08,-0.115,0.16,0.015,0.05,0.046,0.39,0.335
0.03,-0.1,-0.13,0.035,0.08,-0.115,0.16,0.015,0.045,0.04,0.39,0.335
0.03,-0.1,-0.13,0.035,0.08,-0.115,0.16,0.015,0.045,0.04,0.39,0.334
0.03,-0.1,-0.13,0.035,0.08,-0.115,0.16,0.016,0.045,0.04,0.39,0.344
0.03,-0.1,-0.13,0.035,0.08,-0.115,0.16,0.013,0.045,0.04,0.39,0.354
0.03,-0.1,-0.13,0.035,0.08,-0.115,0.16,0.01,0.045,0.04,0.39,0.355
0.03,-0.1,-0.13,0.035,0.08,-0.115,0.16,0.01,0.045,0.04,0.39,0.355
0.03,-0.1,-0.13,0.035,0.08,-0.115,0.16,0.01,0.043,0.04,0.39,0.359
0.028,-0.1,-0.128,0.036000000000000004,0.078,-0.114,0.16,0.01,0.057,0.04,0.39,0.361
0.022,-0.1,-0.122,0.03900000000000001,0.07200000000000001,-0.111,0.16,0.01,0.069,0.04,0.39,0.359
0.03,-0.1,-0.13,0.035,0.08,-0.115,0.16,0.011,0.07,0.04,0.39,0.361
0.055,-0.1,-0.155,0.022500000000000003,0.10500000000000001,-0.1275,0.16,0.015,0.07,0.04,0.39,0.365
0.056,-0.096,-0.152,0.02,0.10400000000000001,-0.124,0.16,0.019,0.07,0.04,0.39,0.365
0.054,-0.095,-0.149,0.0205,0.1015,-0.122,0.16,0.023,0.07,0.043,0.39,0.364
0.057,-0.093,-0.15,0.018,0.10350000000000001,-0.1215,0.16,0.027,0.07,0.048,0.392,0.367
0.06,-0.09,-0.15,0.015,0.105,-0.12,0.16,0.031,0.07,0.05,0.396,0.37
0.06,-0.09,-0.15,0.015,0.105,-0.12,0.16,0.035,0.07,0.055,0.4,0.37
0.064,-0.086,-0.15,0.010999999999999996,0.107,-0.118,0.16,0.035,0.084,0.078,0.408,0.37
0.065,-0.085,-0.15,0.010000000000000002,0.10750000000000001,-0.11750000000000001,0.16,0.068,0.114,0.105,0.414,0.37
0.067,-0.083,-0.15,0.008,0.10850000000000001,-0.1165,0.161,0.09,0.141,0.136,0.415,0.37
0.07,-0.08,-0.15,0.0049999999999999975,0.11000000000000001,-0.115,0.158,0.084,0.143,0.158,0.425,0.378
0.07,-0.08,-0.15,0.0049999999999999975,0.11000000000000001,-0.115,0.145,0.085,0.125,0.16,0.45,0.395
0.074,-0.076,-0.15,0.0010000000000000009,0.11199999999999999,-0.11299999999999999,0.133,0.082,0.109,0.164,0.457,0.4
0.075,-0.075,-0.15,-0.0,0.11249999999999999,-0.11249999999999999,0.12,0.101,0.125,0.2,0.479,0.398
0.077,-0.073,-0.15,-0.0020000000000000018,0.11349999999999999,-0.11149999999999999,0.113,0.075,0.101,0.212,0.509,0.408
0.08,-0.07,-0.15,-0.0049999999999999975,0.115,-0.11000000000000001,0.098,-0.022,0.019,0.164,0.519,0.43
0.08,-0.07,-0.15,-0.0049999999999999975,0.115,-0.11000000000000001,0.055,-0.145,-0.08,0.05,0.505,0.445
0.085,-0.066,-0.151,-0.009500000000000001,0.11800000000000001,-0.10850000000000001,0.019,-0.291,-0.223,-0.157,0.493,0.45
0.082,-0.065,-0.147,-0.0085,0.1145,-0.10600000000000001,-0.022,-0.408,-0.363,-0.347,0.482,0.451
0.098,-0.063,-0.161,-0.0175,0.1295,-0.112,-0.067,-0.501,-0.498,-0.532,0.467,0.465
0.124,-0.06,-0.183,-0.032,0.154,-0.122,-0.102,-0.602,-0.624,-0.717,0.47,0.509
0.12,-0.06,-0.18,-0.03,0.15,-0.12,-0.125,-0.7,-0.73,-0.875,0.485,0.565
0.115,-0.06,-0.175,-0.027500000000000004,0.14500000000000002,-0.1175,-0.142,-0.765,-0.85,-1.069,0.436,0.592
0.152,-0.06,-0.213,-0.046,0.182,-0.136,-0.152,-0.874,-0.999,-1.299,0.38,0.6
0.171,-0.059,-0.23,-0.05600000000000001,0.2005,-0.14450000000000002,-0.192,-1.049,-1.145,-1.491,0.343,0.63
0.168,-0.062,-0.23,-0.053000000000000005,0.199,-0.14600000000000002,-0.262,-1.241,-1.297,-1.655,0.267,0.656
0.21,-0.06,-0.27,-0.075,0.24,-0.16499999999999998,-0.31,-1.38,-1.45,-1.82,0.14,0.65
0.268,-0.022,-0.289,-0.12300000000000001,0.279,-0.156,-0.333,-1.44,-1.505,-1.879,0.089,0.691
0.269,0.022,-0.246,-0.14550000000000002,0.258,-0.11250000000000002,-0.368,-1.516,-1.555,-1.904,0.042,0.74
0.229,0.054,-0.175,-0.14150000000000001,0.202,-0.060500000000000005,-0.379,-1.581,-1.577,-1.89,0.009,0.78
0.2,0.064,-0.136,-0.132,0.168,-0.036000000000000004,-0.38,-1.63,-1.571,-1.855,0.004,0.801
0.19,0.06,-0.13,-0.125,0.16,-0.035,-0.41,-1.68,-1.57,-1.82,-0.005,0.79
0.175,0.065,-0.11,-0.12,0.1425,-0.022499999999999992,-0.396,-1.639,-1.497,-1.683,-0.017,0.781
0.196,-0.019,-0.215,-0.08850000000000001,0.20550000000000002,-0.117,-0.377,-1.558,-1.387,-1.552,-0.029,0.777
0.263,-0.131,-0.393,-0.066,0.3285,-0.2625,-0.362,-1.456,-1.308,-1.433,-0.024,0.772
0.336,-0.208,-0.544,-0.06400000000000002,0.44,-0.376,-0.346,-1.352,-1.265,-1.322,-0.007,0.762
0.38,-0.265,-0.645,-0.057499999999999996,0.5125,-0.455,-0.335,-1.265,-1.215,-1.24,0.005,0.755
0.4,-0.283,-0.684,-0.058500000000000024,0.5415,-0.483,-0.33,-1.152,-1.133,-1.124,0.029,0.754
0.388,-0.289,-0.677,-0.049500000000000016,0.5325,-0.483,-0.334,-0.987,-1.005,-0.985,0.05,0.719
0.379,-0.288,-0.666,-0.04550000000000001,0.523,-0.4775,-0.316,-0.822,-0.869,-0.846,0.07,0.675
0.351,-0.295,-0.646,-0.027999999999999997,0.49849999999999994,-0.4705,-0.284,-0.68,-0.743,-0.721,0.072,0.631
0.28,-0.315,-0.595,0.017499999999999988,0.4375,-0.455,-0.25,-0.54,-0.61,-0.615,0.055,0.565
0.253,-0.296,-0.549,0.02149999999999999,0.401,-0.4225,-0.166,-0.405,-0.472,-0.504,0.081,0.503
